Raman_shift_cm-1	Intensity
1130	0.0035928318
1131	0.0036954033
1132	0.0036990967
1133	0.0036909681
1134	0.0037537233
1135	0.0038590038
1136	0.0040040635
1137	0.0040851981
1138	0.0039944237
1139	0.0038604703
1140	0.0037916124
1141	0.0038003411
1142	0.0039308366
1143	0.0040730755
1144	0.0041161973
1145	0.004092711
1146	0.004007819
1147	0.0039346432
1148	0.0039676417
1149	0.004026235
1150	0.0040352984
1151	0.0040155228
1152	0.0039728259
1153	0.0039551246
1154	0.0040080907
1155	0.0040705581
1156	0.0040974225
1157	0.0040953103
1158	0.0040681739
1159	0.0040121352
1160	0.0039188039
1161	0.0038377632
1162	0.0038250475
1163	0.0038556699
1164	0.0038920844
1165	0.0039311426
1166	0.0039699688
1167	0.0040108946
1168	0.0040408215
1169	0.0040492299
1170	0.0040445301
1171	0.004036511
1172	0.0040394068
1173	0.0040108717
1174	0.003903008
1175	0.0038121415
1176	0.0038298394
1177	0.003905358
1178	0.0040052202
1179	0.0040629308
1180	0.0039931497
1181	0.0038961151
1182	0.00386064
1183	0.0038761269
1184	0.0039646579
1185	0.0040323908
1186	0.0039806014
1187	0.0038776338
1188	0.0037721194
1189	0.0037121532
1190	0.0037656257
1191	0.0038409698
1192	0.0038442722
1193	0.0038158477
1194	0.0037795397
1195	0.0037619787
1196	0.0037949679
1197	0.0038270792
1198	0.0038209057
1199	0.0037925496
1200	0.0037300468
1201	0.0036892119
1202	0.0037375291
1203	0.003828641
1204	0.0039146951
1205	0.0039633832
1206	0.003944716
1207	0.0039060008
1208	0.0038842702
1209	0.0038657158
1210	0.0038550638
1211	0.0038612841
1212	0.0038947303
1213	0.0039148096
1214	0.003880985
1215	0.0038286477
1216	0.0037786593
1217	0.0037609145
1218	0.0038297948
1219	0.0038963981
1220	0.0038627746
1221	0.0037816686
1222	0.0036980455
1223	0.0036580143
1224	0.0037083669
1225	0.0037733839
1226	0.0037860077
1227	0.0037873887
1228	0.0038021282
1229	0.0038117818
1230	0.0038006432
1231	0.0037893464
1232	0.0038147489
1233	0.0038338034
1234	0.0037972257
1235	0.0037328427
1236	0.003674368
1237	0.0036448098
1238	0.0036666935
1239	0.0036842587
1240	0.0036376756
1241	0.0036003712
1242	0.0036389198
1243	0.0036973429
1244	0.0037284828
1245	0.0037233603
1246	0.0036650882
1247	0.0036100692
1248	0.0036073769
1249	0.0036344582
1250	0.0036806135
1251	0.0037302519
1252	0.0037585399
1253	0.0037702422
1254	0.0037651376
1255	0.0037623443
1256	0.0037765302
1257	0.0038097997
1258	0.0038735615
1259	0.0039380858
1260	0.0039691054
1261	0.0039752997
1262	0.0039693798
1263	0.0039617011
1264	0.0039606969
1265	0.0039615652
1266	0.0039720432
1267	0.00398775
1268	0.0040062076
1269	0.0039995412
1270	0.0039479279
1271	0.003877635
1272	0.003809606
1273	0.0037541415
1274	0.0037140872
1275	0.0037165121
1276	0.0037963478
1277	0.0038857688
1278	0.0039067704
1279	0.0038791001
1280	0.0038246308
1281	0.0037729919
1282	0.0037455584
1283	0.0037300432
1284	0.0037180656
1285	0.0037479784
1286	0.0038499679
1287	0.0039524327
1288	0.0040009623
1289	0.0039865644
1290	0.0038880426
1291	0.0037655602
1292	0.0037032951
1293	0.0036632159
1294	0.0035995334
1295	0.0035424686
1296	0.0035224761
1297	0.0035475824
1298	0.0036046007
1299	0.0036502789
1300	0.0036525148
1301	0.0036450418
1302	0.0036318247
1303	0.0036207819
1304	0.0036428251
1305	0.0036867187
1306	0.0037374237
1307	0.0037498332
1308	0.0036895711
1309	0.0036105054
1310	0.0035640779
1311	0.0035166863
1312	0.0034422799
1313	0.0033790052
1314	0.0033640367
1315	0.0033681864
1316	0.0033526468
1317	0.0033263116
1318	0.003288415
1319	0.0032744807
1320	0.003324667
1321	0.0033652061
1322	0.0033325333
1323	0.0032523118
1324	0.0031461885
1325	0.0030392176
1326	0.0029634247
1327	0.0029013989
1328	0.0028434776
1329	0.0027908462
1330	0.0027318136
1331	0.0026744848
1332	0.0026339943
1333	0.0025867294
1334	0.0025085931
1335	0.0024017523
1336	0.0022643447
1337	0.0021420587
1338	0.002078025
1339	0.0020403447
1340	0.002006938
1341	0.001956426
1342	0.0018543886
1343	0.0017339238
1344	0.0016163375
1345	0.0015291976
1346	0.0015131109
1347	0.0015043949
1348	0.0014443172
1349	0.0013335159
1350	0.0011629833
1351	0.00098787084
1352	0.00086362766
1353	0.0007688256
1354	0.00068657714
1355	0.00061506517
1356	0.00054071473
1357	0.00046797842
1358	0.00040295479
1359	0.0003173414
1360	0.00018691985
1361	2.5352885e-05
1362	-0.00015351904
1363	-0.00032617326
1364	-0.00047294694
1365	-0.000593348
1366	-0.00070094473
1367	-0.00077203824
1368	-0.00079274861
1369	-0.00079899685
1370	-0.00084032294
1371	-0.00090690173
1372	-0.00099369648
1373	-0.0010807343
1374	-0.0011558148
1375	-0.0012252583
1376	-0.0012936739
1377	-0.0013424369
1378	-0.0013777494
1379	-0.0013871315
1380	-0.0013775177
1381	-0.0013220184
1382	-0.0012316796
1383	-0.0010920966
1384	-0.00089011838
1385	-0.00067973021
1386	-0.0005493793
1387	-0.00044884616
1388	-0.00035607694
1389	-0.00018408962
1390	0.00012329438
1391	0.00050999414
1392	0.00089099103
1393	0.0013200453
1394	0.0017926244
1395	0.0023169717
1396	0.0028722049
1397	0.0034557551
1398	0.0040235015
1399	0.0046330135
1400	0.0052835335
1401	0.0060402346
1402	0.0069315678
1403	0.0079178579
1404	0.0088945929
1405	0.0099167596
1406	0.01098258
1407	0.012132538
1408	0.013355254
1409	0.014628226
1410	0.015892112
1411	0.017212282
1412	0.018591231
1413	0.020046125
1414	0.0215538
1415	0.02314353
1416	0.02478259
1417	0.026500267
1418	0.028318422
1419	0.03014877
1420	0.031859009
1421	0.03352364
1422	0.035211198
1423	0.036965529
1424	0.038814978
1425	0.040684138
1426	0.042525323
1427	0.04435816
1428	0.046174533
1429	0.047950802
1430	0.049716252
1431	0.05144579
1432	0.053142917
1433	0.054745514
1434	0.056240841
1435	0.057690103
1436	0.059198278
1437	0.060671409
1438	0.062110143
1439	0.063422023
1440	0.064577984
1441	0.065576279
1442	0.066505096
1443	0.06733336
1444	0.068134715
1445	0.068822433
1446	0.069440505
1447	0.069893525
1448	0.070177884
1449	0.070281002
1450	0.070318726
1451	0.07024135
1452	0.070108181
1453	0.069833915
1454	0.069467439
1455	0.068962591
1456	0.068365999
1457	0.067607333
1458	0.066737472
1459	0.065750602
1460	0.064740364
1461	0.063609887
1462	0.062362099
1463	0.061005666
1464	0.059620055
1465	0.058170316
1466	0.056705558
1467	0.055159026
1468	0.053527911
1469	0.051806141
1470	0.050035158
1471	0.048218041
1472	0.046387153
1473	0.044561474
1474	0.042797464
1475	0.04104422
1476	0.039254273
1477	0.03743093
1478	0.035579893
1479	0.033745177
1480	0.031961608
1481	0.030202438
1482	0.02842301
1483	0.026702358
1484	0.025100537
1485	0.023557302
1486	0.021970435
1487	0.020399732
1488	0.018856305
1489	0.01741954
1490	0.016114473
1491	0.014898428
1492	0.013683927
1493	0.012541873
1494	0.011481384
1495	0.010478081
1496	0.0094738448
1497	0.0084868309
1498	0.0074790988
1499	0.0065368774
1500	0.0057006076
1501	0.0049720538
1502	0.0043201679
1503	0.0037166745
1504	0.003065422
1505	0.0024610126
1506	0.0019591615
1507	0.0015322331
1508	0.0011013149
1509	0.00070354052
1510	0.00033077469
1511	5.4501516e-05
1512	-9.6102831e-05
1513	-0.00020729658
1514	-0.00038997458
1515	-0.0005737867
1516	-0.00072432406
1517	-0.0008513437
1518	-0.00098745348
1519	-0.0010990114
1520	-0.0011687986
1521	-0.0011825208
1522	-0.0011451617
1523	-0.0011080408
1524	-0.0011316019
1525	-0.0011728089
1526	-0.0012289848
1527	-0.0012474815
1528	-0.0011745074
1529	-0.0010463567
1530	-0.00090102375
1531	-0.0007947491
1532	-0.00080362409
1533	-0.00083858133
1534	-0.00082078963
1535	-0.00076784143
1536	-0.00069476788
1537	-0.00061000527
1538	-0.00053087397
1539	-0.00043880176
1540	-0.00031971819
1541	-0.00022544981
1542	-0.00020600951
1543	-0.00022021923
1544	-0.00024218362
1545	-0.00023184797
1546	-0.00014073455
1547	-2.2866374e-05
1548	6.8884825e-05
1549	0.00012748106
1550	0.00013919856
1551	0.00012810494
1552	0.00011713455
1553	0.00010290094
1554	7.9493374e-05
1555	8.3191633e-05
1556	0.00015087273
1557	0.00023757197
1558	0.00029748208
1559	0.00031796437
1560	0.00026802452
1561	0.00022230581
1562	0.00026588842
1563	0.00032687976
1564	0.00033902268
1565	0.00031137433
1566	0.00025451933
1567	0.00019686515
1568	0.00015892001
1569	0.00011767105
1570	7.3928457e-05
1571	2.6382435e-05
1572	-4.7769698e-05
1573	-0.00013302468
1574	-0.0002106271
1575	-0.00025371101
1576	-0.00024873464
1577	-0.00023790771
1578	-0.00026491187
1579	-0.00029165727
1580	-0.00027239132
1581	-0.00028678045
1582	-0.00043552193
1583	-0.00060156751
1584	-0.00065723216
1585	-0.00063858748
1586	-0.00058867854
1587	-0.00057365292
1588	-0.00067349583
1589	-0.00074791439
1590	-0.00067581689
1591	-0.00057805746
1592	-0.00057279863
1593	-0.00058766341
1594	-0.00058141414
1595	-0.0005176149
1596	-0.00037443863
1597	-0.00020418
1598	-8.0031381e-05
1599	7.3168495e-05
1600	0.00027888238
1601	0.0005550614
1602	0.00089162334
1603	0.0012912473
1604	0.001703434
1605	0.0021757556
1606	0.0027081685
1607	0.003313347
1608	0.0039428569
1609	0.004641426
1610	0.0054062666
1611	0.0062615783
1612	0.0071621175
1613	0.0081327806
1614	0.0091282269
1615	0.010242857
1616	0.01150331
1617	0.012869975
1618	0.014235316
1619	0.015663961
1620	0.017148184
1621	0.01872784
1622	0.020382791
1623	0.02210651
1624	0.023829041
1625	0.025640687
1626	0.027597224
1627	0.029611463
1628	0.031571437
1629	0.033485418
1630	0.035336489
1631	0.03720741
1632	0.039173897
1633	0.041169969
1634	0.043175779
1635	0.045129213
1636	0.0469866
1637	0.048730968
1638	0.050404019
1639	0.051988875
1640	0.053565272
1641	0.055006255
1642	0.056294167
1643	0.057400347
1644	0.058425413
1645	0.059267573
1646	0.059957791
1647	0.060441432
1648	0.060819794
1649	0.061033552
1650	0.06117425
1651	0.061101191
1652	0.060830959
1653	0.060352621
1654	0.059798698
1655	0.059067925
1656	0.058218255
1657	0.057177183
1658	0.056007137
1659	0.054674401
1660	0.053276639
1661	0.051731599
1662	0.050055024
1663	0.048268975
1664	0.046480174
1665	0.044656274
1666	0.042831778
1667	0.040938805
1668	0.038953573
1669	0.036921489
1670	0.034895995
1671	0.03288295
1672	0.030903375
1673	0.028963184
1674	0.027030332
1675	0.025170327
1676	0.023430623
1677	0.021766862
1678	0.020082708
1679	0.018411589
1680	0.016746701
1681	0.015164458
1682	0.013659916
1683	0.012265104
1684	0.010971045
1685	0.0098144599
1686	0.008733206
1687	0.0077339463
1688	0.0067641807
1689	0.0058886548
1690	0.0050919274
1691	0.0043559732
1692	0.0036225209
1693	0.0029516571
1694	0.0023387815
1695	0.0017905071
1696	0.0012647988
1697	0.00082137291
1698	0.00046290249
1699	0.000190495
1700	-4.5555432e-05
1701	-0.00022615376
1702	-0.00036523213
1703	-0.00047891185
1704	-0.00062555573
1705	-0.00076665089
1706	-0.00088009934
1707	-0.00094566394
1708	-0.00096073237
1709	-0.00096564575
1710	-0.0010189504
1711	-0.0010514773
1712	-0.0010218412
1713	-0.0009494874
1714	-0.00085243917
1715	-0.00075997656
1716	-0.00072256512
1717	-0.00069175162
1718	-0.00062489393
1719	-0.0005359928
1720	-0.00044736902
1721	-0.00035430372
1722	-0.00024941681
1723	-0.00013261896
1724	-1.9134903e-05
1725	8.2112561e-05
1726	0.00016185407
1727	0.00025912612
1728	0.0004264138
1729	0.00056982275
1730	0.00059335558
1731	0.00057415195
1732	0.00058716996
1733	0.00064619913
1734	0.00076103911
1735	0.00089020359
1736	0.0010064566
1737	0.0011195716
1738	0.001201324
1739	0.0012766864
1740	0.0013872511
1741	0.001528904
1742	0.0016930134
1743	0.0018222887
1744	0.001865856
1745	0.0018996371
1746	0.0019835439
1747	0.0020916247
1748	0.002233737
1749	0.0023540547
1750	0.0023811454
1751	0.0023689466
1752	0.0023710129
1753	0.0024178578
1754	0.0025395348
1755	0.0026756035
1756	0.0027676333
1757	0.002857784
1758	0.0029676454
1759	0.0030812632
1760	0.0031915287
1761	0.003293909
1762	0.0033928802
1763	0.0034674984
1764	0.0034967288
1765	0.0035094991
1766	0.0035383353
1767	0.0035915501
1768	0.0036807443
1769	0.003775079
1770	0.0038443103
1771	0.0039054213
1772	0.0039649265
1773	0.0040267292
1774	0.0041014818
1775	0.0041768683
1776	0.0042214447
1777	0.004285701
1778	0.0044238173
1779	0.0045977327
1780	0.0047738068
1781	0.0048997511
1782	0.0049098662
1783	0.0049123697
1784	0.0050191788
1785	0.0051623897
1786	0.005304036
1787	0.005392975
1788	0.0053568194
1789	0.0053158361
1790	0.0053868528
1791	0.0055209
1792	0.0057019854
1793	0.0058353656
1794	0.005795265
1795	0.0057334796
1796	0.0057913697
1797	0.0059351207
1798	0.0060774119
1799	0.0062637604
1800	0.0064941664
