Raman_shift_cm-1	Intensity
1206	0.0038307399
1207	0.0038372171
1208	0.0037481001
1209	0.0036557558
1210	0.0036380668
1211	0.0036861803
1212	0.0038137032
1213	0.0039216924
1214	0.0038976212
1215	0.003824195
1216	0.0037756988
1217	0.0037608911
1218	0.0038016956
1219	0.0038429206
1220	0.0038508786
1221	0.0038288606
1222	0.0037481136
1223	0.0036666065
1224	0.0036550355
1225	0.0037018712
1226	0.0037897575
1227	0.0038627876
1228	0.0038824989
1229	0.0038655004
1230	0.0038096146
1231	0.0037244683
1232	0.0036281057
1233	0.0035820579
1234	0.0036504691
1235	0.0037450975
1236	0.0037711448
1237	0.0037755639
1238	0.0038037922
1239	0.0038285057
1240	0.0038198967
1241	0.0037795381
1242	0.003725458
1243	0.0036890527
1244	0.0036834476
1245	0.0036912495
1246	0.0037146543
1247	0.0037527004
1248	0.0037772247
1249	0.0037879186
1250	0.0037937637
1251	0.003820011
1252	0.0038950651
1253	0.0039393676
1254	0.003873781
1255	0.0037923367
1256	0.0037974219
1257	0.0038239035
1258	0.0038071965
1259	0.0037645786
1260	0.0037182006
1261	0.0037010363
1262	0.0037375294
1263	0.0037598163
1264	0.0037013835
1265	0.003652555
1266	0.0036808389
1267	0.0037521431
1268	0.0038425055
1269	0.0039271419
1270	0.0039784595
1271	0.0039991738
1272	0.0039965411
1273	0.0039643744
1274	0.0039088406
1275	0.0038446971
1276	0.0037848625
1277	0.0037507794
1278	0.0037574122
1279	0.0038030386
1280	0.0038933403
1281	0.0039695401
1282	0.0039607907
1283	0.0039098787
1284	0.0038552295
1285	0.0038275246
1286	0.003872312
1287	0.0039160137
1288	0.0038985187
1289	0.0038430227
1290	0.0037373553
1291	0.0036666501
1292	0.0037417426
1293	0.0038558362
1294	0.0038959843
1295	0.0038701102
1296	0.003791297
1297	0.0037140481
1298	0.0036857335
1299	0.003645778
1300	0.0035516224
1301	0.0034804871
1302	0.0034846096
1303	0.0035223622
1304	0.0035595204
1305	0.0035945549
1306	0.0036186425
1307	0.003617185
1308	0.0035731265
1309	0.0035127254
1310	0.003470149
1311	0.0034398474
1312	0.003401813
1313	0.0033870975
1314	0.0034425243
1315	0.0035128855
1316	0.0035348788
1317	0.0034945367
1318	0.0033848377
1319	0.003274079
1320	0.0032304076
1321	0.003192462
1322	0.0031173784
1323	0.0030395601
1324	0.0029892627
1325	0.0029328796
1326	0.0028235819
1327	0.0027164773
1328	0.0026558093
1329	0.002655898
1330	0.0027312904
1331	0.002800748
1332	0.0027861925
1333	0.0027217579
1334	0.0026364759
1335	0.0025302046
1336	0.002421453
1337	0.0023033827
1338	0.0021649754
1339	0.0020504228
1340	0.0020027245
1341	0.001988478
1342	0.0019767867
1343	0.0019330431
1344	0.0018219383
1345	0.0016768104
1346	0.0015151678
1347	0.0013721544
1348	0.0012932146
1349	0.0012562674
1350	0.0012458398
1351	0.0012052083
1352	0.0010612353
1353	0.00089303788
1354	0.00077330536
1355	0.00069025097
1356	0.00065436275
1357	0.00059319242
1358	0.00042773677
1359	0.0002316385
1360	6.4654558e-05
1361	-6.4129875e-05
1362	-0.00012834913
1363	-0.00019508287
1364	-0.00033968668
1365	-0.00050780025
1366	-0.00067009802
1367	-0.0007902552
1368	-0.00081889534
1369	-0.00083867855
1370	-0.00095739677
1371	-0.0010890855
1372	-0.0011633553
1373	-0.0011781335
1374	-0.0011292501
1375	-0.0011065769
1376	-0.0012189056
1377	-0.0013335894
1378	-0.001347226
1379	-0.0012890953
1380	-0.0011700657
1381	-0.001067226
1382	-0.0010928385
1383	-0.0011290525
1384	-0.0010870192
1385	-0.00096332496
1386	-0.00076820319
1387	-0.00053839361
1388	-0.00034699468
1389	-0.00011124658
1390	0.00020660507
1391	0.00057937264
1392	0.00095031789
1393	0.0013536102
1394	0.0017764949
1395	0.0022678716
1396	0.0028368963
1397	0.0034694103
1398	0.004107035
1399	0.0047986173
1400	0.0055430659
1401	0.0063578671
1402	0.0072171014
1403	0.0081275674
1404	0.0090480554
1405	0.010031599
1406	0.011091316
1407	0.012210629
1408	0.013313319
1409	0.014480063
1410	0.015736998
1411	0.017115445
1412	0.018590313
1413	0.020132837
1414	0.021673189
1415	0.023254332
1416	0.024857239
1417	0.026502032
1418	0.028186641
1419	0.029927595
1420	0.031713654
1421	0.03352342
1422	0.035318033
1423	0.03712634
1424	0.038966437
1425	0.040811179
1426	0.04264025
1427	0.044447468
1428	0.046244433
1429	0.048011218
1430	0.049744735
1431	0.05144008
1432	0.053127987
1433	0.054789588
1434	0.056465213
1435	0.058046998
1436	0.059475476
1437	0.06078878
1438	0.062097609
1439	0.063343506
1440	0.06456337
1441	0.065643407
1442	0.066556474
1443	0.067341082
1444	0.068134272
1445	0.068812785
1446	0.069360306
1447	0.069752068
1448	0.070079747
1449	0.070283391
1450	0.070426584
1451	0.070373727
1452	0.070114239
1453	0.069685149
1454	0.069216841
1455	0.068665539
1456	0.068124151
1457	0.067470477
1458	0.066673925
1459	0.065716529
1460	0.06467446
1461	0.063524917
1462	0.062351021
1463	0.061048064
1464	0.059593234
1465	0.058045742
1466	0.056537437
1467	0.054996355
1468	0.053406822
1469	0.051748476
1470	0.050061414
1471	0.048330669
1472	0.046557515
1473	0.044730402
1474	0.042880653
1475	0.041045561
1476	0.039247239
1477	0.037474985
1478	0.035753511
1479	0.034049114
1480	0.032302333
1481	0.030512075
1482	0.028679447
1483	0.026887502
1484	0.025185198
1485	0.023544214
1486	0.021915548
1487	0.020376182
1488	0.018939613
1489	0.01759
1490	0.016270308
1491	0.01500152
1492	0.013739922
1493	0.012538543
1494	0.011406259
1495	0.01035136
1496	0.0093292487
1497	0.0083709068
1498	0.0074485124
1499	0.0066196924
1500	0.0058988371
1501	0.0052373219
1502	0.0045502371
1503	0.0038652938
1504	0.0031482663
1505	0.0024973565
1506	0.0019788963
1507	0.0015563814
1508	0.0011600855
1509	0.00079054928
1510	0.00039130795
1511	4.4619956e-05
1512	-0.00022085965
1513	-0.00040613056
1514	-0.00052730991
1515	-0.00061842326
1516	-0.0007521609
1517	-0.00089648945
1518	-0.0010622174
1519	-0.0011722231
1520	-0.0011557514
1521	-0.0010933881
1522	-0.0010775275
1523	-0.0010964387
1524	-0.0011718993
1525	-0.0012219835
1526	-0.0011819903
1527	-0.0010942748
1528	-0.0009788416
1529	-0.00089264275
1530	-0.00093689993
1531	-0.00099920931
1532	-0.00096840182
1533	-0.00086383973
1534	-0.00071200612
1535	-0.00057717728
1536	-0.00051486915
1537	-0.00047294081
1538	-0.00043238712
1539	-0.00040515295
1540	-0.0003801162
1541	-0.00033465476
1542	-0.00026440242
1543	-0.00019218632
1544	-0.00012911808
1545	-6.7502357e-05
1546	-1.9696069e-06
1547	2.1579592e-05
1548	-5.9215513e-05
1549	-0.00012764318
1550	-6.3191673e-05
1551	6.216127e-05
1552	0.000176034
1553	0.00024883056
1554	0.00024914626
1555	0.00023481693
1556	0.00025363197
1557	0.0002544239
1558	0.00021084968
1559	0.00015866424
1560	0.00010837499
1561	8.479779e-05
1562	0.00012316175
1563	0.00019029862
1564	0.00025020875
1565	0.00026603016
1566	0.00017953161
1567	9.6075582e-05
1568	0.00012832943
1569	0.00019410382
1570	0.00021958436
1571	0.00019801226
1572	0.00011928966
1573	4.0547085e-05
1574	1.6183878e-05
1575	-1.3393872e-05
1576	-8.2619736e-05
1577	-0.00017480467
1578	-0.00028715277
1579	-0.00040553484
1580	-0.00052709004
1581	-0.00060436816
1582	-0.00058795565
1583	-0.00054155866
1584	-0.00053204849
1585	-0.00056979036
1586	-0.00068240707
1587	-0.00079815155
1588	-0.00087047299
1589	-0.00087921401
1590	-0.00079840341
1591	-0.00067008503
1592	-0.00055679308
1593	-0.00046972878
1594	-0.00044740718
1595	-0.00041546893
1596	-0.00032331091
1597	-0.0001750705
1598	2.6430986e-05
1599	0.00025301443
1600	0.00042568691
1601	0.00063238365
1602	0.00091492666
1603	0.0013105004
1604	0.0018329753
1605	0.0023941108
1606	0.0028412398
1607	0.003320791
1608	0.0039313945
1609	0.0046533523
1610	0.0054083486
1611	0.0062185821
1612	0.007058619
1613	0.0080096409
1614	0.0090612935
1615	0.01019674
1616	0.011338737
1617	0.012605135
1618	0.014024736
1619	0.015557035
1620	0.017089674
1621	0.018706762
1622	0.020444275
1623	0.022241392
1624	0.023985811
1625	0.025711633
1626	0.027396648
1627	0.029190808
1628	0.03122024
1629	0.033336884
1630	0.035376991
1631	0.03738418
1632	0.039392968
1633	0.0413755
1634	0.043339706
1635	0.045183866
1636	0.04685201
1637	0.048448456
1638	0.050132922
1639	0.051788925
1640	0.05341134
1641	0.054869087
1642	0.056112941
1643	0.057165296
1644	0.058156831
1645	0.059008735
1646	0.059803446
1647	0.060399392
1648	0.06079132
1649	0.060967684
1650	0.061067088
1651	0.06098929
1652	0.060787565
1653	0.060378545
1654	0.059849722
1655	0.059122872
1656	0.058256545
1657	0.057176884
1658	0.055950949
1659	0.054596458
1660	0.053250293
1661	0.051795993
1662	0.050238713
1663	0.048540068
1664	0.046728203
1665	0.044824549
1666	0.042926134
1667	0.04098937
1668	0.039017714
1669	0.037010606
1670	0.034985577
1671	0.032981463
1672	0.031041317
1673	0.029123984
1674	0.02716521
1675	0.025246733
1676	0.023413115
1677	0.021677717
1678	0.020025945
1679	0.018414114
1680	0.01674504
1681	0.015122979
1682	0.013575625
1683	0.012160123
1684	0.01087206
1685	0.0097196588
1686	0.0086494238
1687	0.007658561
1688	0.0066591486
1689	0.0057116381
1690	0.0048127868
1691	0.0040097135
1692	0.0032826425
1693	0.0026510512
1694	0.0020646755
1695	0.0015960091
1696	0.0012490216
1697	0.00099305988
1698	0.0007638186
1699	0.00053288763
1700	0.0002296958
1701	-9.0131253e-05
1702	-0.0004094626
1703	-0.00066264067
1704	-0.00078778005
1705	-0.00084864112
1706	-0.00094512617
1707	-0.0010302785
1708	-0.0011048502
1709	-0.0011036836
1710	-0.00098279642
1711	-0.00083031746
1712	-0.0007233388
1713	-0.00067489617
1714	-0.0007372844
1715	-0.00081318207
1716	-0.00080277623
1717	-0.00071646262
1718	-0.00055660345
1719	-0.00040033876
1720	-0.00033288653
1721	-0.00029188289
1722	-0.00022418006
1723	-0.00016529814
1724	-0.00015771071
1725	-0.00013884255
1726	-4.4831099e-05
1727	0.00010663456
1728	0.00028302374
1729	0.00044795146
1730	0.00057852921
1731	0.00068445043
1732	0.00075407645
1733	0.00079236251
1734	0.0008168686
1735	0.00088138249
1736	0.0010503194
1737	0.0012133842
1738	0.0012539371
1739	0.0012647455
1740	0.0013382293
1741	0.0014406705
1742	0.0015366943
1743	0.0016080485
1744	0.0016354965
1745	0.001697767
1746	0.0018690286
1747	0.0020396259
1748	0.0020962456
1749	0.0021335044
1750	0.0022329328
1751	0.0023778945
1752	0.0025680779
1753	0.0027213438
1754	0.0027515456
1755	0.0027584909
1756	0.0028455193
1757	0.0029478366
1758	0.0030064905
1759	0.0030466404
1760	0.0030920525
1761	0.0031746611
1762	0.0033262089
1763	0.0034610942
1764	0.0035006065
1765	0.0035130793
1766	0.0035457431
1767	0.0036092808
1768	0.0037375164
1769	0.0038684156
1770	0.0039429776
1771	0.0039722071
1772	0.0039441371
1773	0.0039425897
1774	0.0040605736
1775	0.0042246187
1776	0.004358188
1777	0.0044676153
1778	0.0045518735
1779	0.0046400294
1780	0.0047566053
1781	0.0048571681
1782	0.0049109049
1783	0.0049606255
1784	0.0050405031
1785	0.0051321423
1786	0.0052292482
1787	0.0053218659
1788	0.0053956997
1789	0.0054589953
1790	0.0055309811
1791	0.0055904937
1792	0.0056157273
1793	0.0056254899
1794	0.0056277185
1795	0.0056748226
1796	0.0058336969
1797	0.0060033422
1798	0.0060657737
1799	0.0060790622
1800	0.0060432075
