Raman_shift_cm-1	Intensity
712	0.033328506
713	0.036804747
714	0.040328095
715	0.043882701
716	0.047368908
717	0.050852025
718	0.054414848
719	0.057970894
720	0.061524868
721	0.064853252
722	0.067879564
723	0.070561628
724	0.073060736
725	0.075201233
726	0.077130716
727	0.07859682
728	0.079695327
729	0.080246359
730	0.080438397
731	0.080108113
732	0.079490736
733	0.078375981
734	0.076923155
735	0.075019253
736	0.072893524
737	0.070401433
738	0.067690623
739	0.06464636
740	0.061367835
741	0.057900269
742	0.054436838
743	0.050923466
744	0.047412233
745	0.043860241
746	0.040214965
747	0.036621483
748	0.033165098
749	0.029917562
750	0.026849112
751	0.024002454
752	0.021294296
753	0.018793173
754	0.016399736
755	0.014175552
756	0.012009735
757	0.010084713
758	0.008421573
759	0.0070282177
760	0.0057598607
761	0.0046670378
762	0.0036384087
763	0.0027823675
764	0.0020746008
765	0.0015102077
766	0.00099874091
767	0.00056770474
768	0.00015584641
769	-0.00019154986
770	-0.00050633182
771	-0.00072384552
772	-0.0008193055
773	-0.00083524174
774	-0.0008560115
775	-0.00087956317
776	-0.00094848051
777	-0.00098294468
778	-0.00092582293
779	-0.00082543313
780	-0.00072091493
781	-0.00064041856
782	-0.00064456977
783	-0.00065188719
784	-0.00058100256
785	-0.00046401798
786	-0.00033958301
787	-0.00022224501
788	-0.00012092522
789	-2.0908748e-05
790	8.707414e-05
791	0.00015448861
792	0.00014063553
793	0.00012405417
794	0.00017261485
795	0.00026507358
796	0.00038575965
797	0.00051977198
798	0.00065118802
799	0.00076205153
800	0.00081195046
801	0.00085210051
802	0.00094086486
803	0.0010673568
804	0.0012390687
805	0.0013663186
806	0.0013535491
807	0.0013067187
808	0.0013271442
809	0.0013931544
810	0.0014921379
811	0.0015928249
812	0.0016639834
813	0.001736536
814	0.0018372876
815	0.0019107709
816	0.001903032
817	0.001880794
818	0.0019035987
819	0.0019714853
820	0.0020977915
821	0.0022169945
822	0.0022459628
823	0.002263971
824	0.0023478968
825	0.0024591095
826	0.0025686586
827	0.0026386261
828	0.0026187248
829	0.0026118011
830	0.0027287363
831	0.0028669246
832	0.0029396235
833	0.0029511801
834	0.0028903416
835	0.0028458726
836	0.0029095256
837	0.0030039824
838	0.0030656571
839	0.0031062151
840	0.0031178563
841	0.0031349394
842	0.003192445
843	0.0032586267
844	0.003308225
845	0.0033447523
846	0.0033738901
847	0.0033895082
848	0.0033916189
849	0.0033728209
850	0.0033177961
851	0.0032817197
852	0.0033145848
853	0.0033951118
854	0.0034928221
855	0.0035948371
856	0.0037108738
857	0.0037754817
858	0.0037147665
859	0.003574265
860	0.0034076012
861	0.0032958488
862	0.0033168066
863	0.0033909763
864	0.0034413677
865	0.003502157
866	0.0035877
867	0.0036518995
868	0.0036594678
869	0.0036105652
870	0.0035081784
871	0.0033987434
872	0.0033313304
873	0.003299184
874	0.0033036793
875	0.0033227407
876	0.0033328891
877	0.0033168048
878	0.003226581
879	0.0031485366
880	0.0031806328
881	0.0032585231
882	0.0033391437
883	0.0033362788
884	0.0031499108
885	0.0029333795
886	0.0028386979
887	0.0028071291
888	0.0027986058
889	0.0027809484
890	0.0027152309
891	0.002644443
892	0.0025949597
893	0.0025354602
894	0.0024466608
895	0.002357083
896	0.0022929204
897	0.0022276335
898	0.0021279779
899	0.0020327419
900	0.0019807063
901	0.0019501053
902	0.0019179513
903	0.0018604084
904	0.0017461318
905	0.0016343875
906	0.0015819756
907	0.0015443716
908	0.0014903985
909	0.0014085716
910	0.0012966073
911	0.0011490503
912	0.00094985074
913	0.00074541026
914	0.00059876772
915	0.00048897199
916	0.00039299928
917	0.00027393673
918	7.9511257e-05
919	-9.8545886e-05
920	-0.00016753063
921	-0.00022238217
922	-0.00036234773
923	-0.00053720376
924	-0.00071618478
925	-0.00084192065
926	-0.00085956662
927	-0.00086500887
928	-0.00095100584
929	-0.00106582
930	-0.0011910261
931	-0.0012926758
932	-0.0013235557
933	-0.0013400254
934	-0.0014165496
935	-0.0015008263
936	-0.0015590228
937	-0.0015640065
938	-0.0015207285
939	-0.0014367308
940	-0.0013310125
941	-0.0011834203
942	-0.0010281123
943	-0.00084454919
944	-0.00064118305
945	-0.0003629048
946	3.5387317e-06
947	0.00041997753
948	0.00080173859
949	0.0012402361
950	0.0017503451
951	0.0023850656
952	0.0031549694
953	0.0040162614
954	0.0048534585
955	0.0057373635
956	0.0066526836
957	0.0076930963
958	0.0088795002
959	0.010199216
960	0.01156187
961	0.013033736
962	0.014577106
963	0.01625073
964	0.01803662
965	0.019929908
966	0.021826187
967	0.023827994
968	0.025950354
969	0.028229062
970	0.030636588
971	0.033111265
972	0.03553366
973	0.037977341
974	0.040453657
975	0.042990311
976	0.045579872
977	0.04824351
978	0.05098686
979	0.053770903
980	0.056556689
981	0.059278781
982	0.061896133
983	0.064415978
984	0.066873653
985	0.069279171
986	0.071741337
987	0.074123554
988	0.076373589
989	0.078434328
990	0.080380345
991	0.082137364
992	0.083762523
993	0.085147677
994	0.086363604
995	0.087387017
996	0.088355454
997	0.089105987
998	0.089671669
999	0.089987999
1000	0.090171797
1001	0.09009312
1002	0.08983223
1003	0.089286843
1004	0.088559421
1005	0.087568648
1006	0.086404556
1007	0.085048339
1008	0.083684167
1009	0.082148019
1010	0.080429325
1011	0.078461401
1012	0.076305801
1013	0.07402879
1014	0.071826681
1015	0.06952025
1016	0.067029705
1017	0.064423501
1018	0.061838384
1019	0.059231341
1020	0.056607461
1021	0.053918301
1022	0.05114415
1023	0.048393651
1024	0.045762926
1025	0.043186362
1026	0.040609392
1027	0.038053247
1028	0.035481324
1029	0.032968473
1030	0.030543521
1031	0.028239497
1032	0.026016925
1033	0.023917829
1034	0.021916775
1035	0.020035339
1036	0.018203651
1037	0.016448815
1038	0.014715733
1039	0.013102167
1040	0.011613701
1041	0.010262632
1042	0.008991316
1043	0.0078290062
1044	0.0067086908
1045	0.0056824255
1046	0.0047231101
1047	0.0038715656
1048	0.0030902564
1049	0.0024046528
1050	0.0017767655
1051	0.0012332283
1052	0.00072917656
1053	0.000290599
1054	-0.0001221052
1055	-0.00044609001
1056	-0.00066810089
1057	-0.00081721277
1058	-0.00096057179
1059	-0.0010925729
1060	-0.0012303265
1061	-0.0013732129
1062	-0.0015661095
1063	-0.0017323989
1064	-0.0018284886
1065	-0.0017997006
1066	-0.0015962069
1067	-0.0013731468
1068	-0.0013203024
1069	-0.0013300451
1070	-0.0013284479
1071	-0.0012724174
1072	-0.0011122519
1073	-0.00094528991
1074	-0.00087785718
1075	-0.00080510137
1076	-0.00063407523
1077	-0.00044519429
1078	-0.00033172908
1079	-0.00024582535
1080	-0.00012616184
1081	1.6315767e-05
1082	0.00014733706
1083	0.00024992596
1084	0.00032478214
1085	0.00043311872
1086	0.00062258381
1087	0.00078887076
1088	0.00085277736
1089	0.0008794048
1090	0.00090372348
1091	0.00094568035
1092	0.0010412446
1093	0.0011749192
1094	0.001339419
1095	0.0014708842
1096	0.0014908499
1097	0.0014804203
1098	0.0015029221
1099	0.0015849257
1100	0.0017667898
1101	0.0019647168
1102	0.0020927802
1103	0.0021775498
1104	0.0022391233
1105	0.0022829772
1106	0.0022991813
1107	0.0023379036
1108	0.0024483259
1109	0.0026348345
1110	0.0029243765
1111	0.0031580172
1112	0.0031800029
1113	0.0030841433
1114	0.0029529239
1115	0.00285867
1116	0.0029048391
1117	0.0029900905
1118	0.0030140803
1119	0.0030329239
1120	0.0030815127
1121	0.0031497187
1122	0.0032240812
1123	0.0032771314
1124	0.0032825761
1125	0.0032893237
1126	0.0033289175
1127	0.0033931681
1128	0.0034747683
1129	0.003582356
1130	0.003723575
1131	0.0038515415
1132	0.0039302366
1133	0.003949389
1134	0.0038968773
1135	0.0038264025
1136	0.0038084013
1137	0.003814238
1138	0.0038204425
1139	0.003824351
1140	0.0038153221
1141	0.0038257057
1142	0.0038736086
1143	0.0039350487
1144	0.0039977849
1145	0.0040455421
1146	0.0040588917
1147	0.0040371829
1148	0.0039743376
1149	0.0039260614
1150	0.0039419326
1151	0.0040088586
1152	0.0041262416
1153	0.0042353739
1154	0.004274937
1155	0.0042583292
1156	0.0041925945
1157	0.0041226225
1158	0.0041003387
1159	0.0041085602
1160	0.0041436617
1161	0.0041790379
1162	0.0041864838
1163	0.0041657492
1164	0.0041013103
1165	0.0040447162
1166	0.0040629984
1167	0.0041017306
1168	0.0040835075
1169	0.0040665646
1170	0.0041173825
1171	0.0042103303
1172	0.0043100827
1173	0.0043571747
1174	0.0042980126
1175	0.0042394943
1176	0.0042887917
1177	0.004339551
1178	0.0043148177
1179	0.0042440962
1180	0.0041228854
1181	0.0040455371
1182	0.0041312037
1183	0.0042543888
1184	0.0042810426
1185	0.0042478098
1186	0.004182072
1187	0.0041475355
1188	0.0041944172
1189	0.0042543009
1190	0.0042908915
1191	0.0043189127
1192	0.0043312055
1193	0.0043088426
1194	0.0042422672
1195	0.0041896326
1196	0.0042004914
1197	0.0042412306
1198	0.0043006247
1199	0.0043426509
1200	0.0042980225
1201	0.0042468828
1202	0.0042822033
1203	0.0043621025
1204	0.0044520841
1205	0.0044863939
1206	0.004391211
1207	0.0042990585
1208	0.004346075
1209	0.0044204977
1210	0.0044211283
1211	0.0043871562
1212	0.0043452357
1213	0.0043407304
1214	0.0044171596
1215	0.0044923296
1216	0.0044924311
1217	0.0044774669
1218	0.0044979986
1219	0.0045208433
1220	0.0045173561
1221	0.0045053399
1222	0.0045136753
1223	0.0045274166
1224	0.0045268573
1225	0.0045049192
1226	0.0044533309
1227	0.0044269208
1228	0.0044801766
1229	0.0045456991
1230	0.0045568919
1231	0.0045494586
1232	0.0045571368
1233	0.0045690363
1234	0.0045723662
1235	0.0045621278
1236	0.0045337742
1237	0.0045309201
1238	0.0046036261
1239	0.0046711935
1240	0.004649274
1241	0.0045992711
1242	0.0045697516
1243	0.0045844752
1244	0.0046713909
1245	0.0047663864
1246	0.0048159427
1247	0.0048354615
1248	0.004824004
1249	0.004799726
1250	0.0047858546
1251	0.0047963055
1252	0.0048632163
1253	0.0049199546
1254	0.004883449
1255	0.0048287113
1256	0.0048291052
1257	0.0048786951
1258	0.0049746958
1259	0.0050507245
1260	0.0050336296
1261	0.0050165675
1262	0.0050879156
1263	0.0051734277
1264	0.0052283289
1265	0.0052213284
1266	0.0051126998
1267	0.0049870494
1268	0.0049256709
1269	0.0049177072
1270	0.0049586082
1271	0.0050238055
1272	0.0050718604
1273	0.0051272472
1274	0.0052140794
1275	0.0052806802
1276	0.0052755936
1277	0.0052293267
1278	0.0051801267
1279	0.0051459849
1280	0.0051488025
1281	0.0051541832
1282	0.005131127
1283	0.0051180004
1284	0.0051339388
1285	0.0051708216
1286	0.0052191965
1287	0.0052791895
1288	0.0053593011
1289	0.0054108756
1290	0.0053806249
1291	0.0053112873
1292	0.0052433046
1293	0.0052123608
1294	0.0052678059
1295	0.0053312243
1296	0.0053309421
1297	0.0052929206
1298	0.0052328099
1299	0.0051696509
1300	0.0051333969
1301	0.0050958995
1302	0.0050386583
1303	0.0049712457
1304	0.0048815929
1305	0.0048190232
1306	0.0048306884
1307	0.0048863948
1308	0.0049607318
1309	0.0049999436
1310	0.004942861
1311	0.0048488393
1312	0.0047810464
1313	0.0047180457
1314	0.0046488451
1315	0.0045753205
1316	0.004487633
1317	0.0044367025
1318	0.0044806382
1319	0.0045282198
1320	0.004492414
1321	0.0043907538
1322	0.0042342905
1323	0.0040802735
1324	0.0039830183
1325	0.0039174537
1326	0.0038764378
1327	0.0038439525
1328	0.0037830095
1329	0.0037051918
1330	0.0036201842
1331	0.0035450318
1332	0.0034943405
1333	0.00343796
1334	0.0033511596
1335	0.0032569957
1336	0.0031707449
1337	0.0030855713
1338	0.0030055801
1339	0.0029144774
1340	0.0027868243
1341	0.0026528597
1342	0.0025571365
1343	0.002462178
1344	0.0023224193
1345	0.0021563391
1346	0.0019826842
1347	0.0018402018
1348	0.0017597491
1349	0.001684185
1350	0.0015660269
1351	0.0014306551
1352	0.0012698986
1353	0.0011249351
1354	0.0010714242
1355	0.0010138465
1356	0.00085314481
1357	0.0006067339
1358	0.00028594744
1359	4.2708672e-06
1360	-0.00013444767
1361	-0.00021972801
1362	-0.00033196327
1363	-0.00044089828
1364	-0.00054438458
1365	-0.00065701461
1366	-0.00081589368
1367	-0.00096724526
1368	-0.001045376
1369	-0.0011002396
1370	-0.0011851382
1371	-0.0013229511
1372	-0.0015633361
1373	-0.0017636941
1374	-0.0017915169
1375	-0.0017486107
1376	-0.0017313741
1377	-0.0017528619
1378	-0.0018703719
1379	-0.0019688742
1380	-0.001974368
1381	-0.0018862115
1382	-0.0017034624
1383	-0.0014782434
1384	-0.0013111093
1385	-0.0011480602
1386	-0.00097800239
1387	-0.00074450278
1388	-0.00042404408
1389	-4.3619986e-05
1390	0.00033722858
1391	0.00077035078
1392	0.0012442334
1393	0.001793133
1394	0.002396785
1395	0.0030931046
1396	0.0038481798
1397	0.0047107175
1398	0.0056649083
1399	0.0067182108
1400	0.0077936527
1401	0.0089544091
1402	0.010217249
1403	0.011559592
1404	0.012883857
1405	0.014243244
1406	0.015615453
1407	0.017141673
1408	0.018894275
1409	0.020783337
1410	0.022651358
1411	0.024582915
1412	0.026570536
1413	0.02866269
1414	0.030845635
1415	0.033105377
1416	0.035361631
1417	0.037712893
1418	0.040210228
1419	0.042787793
1420	0.045338976
1421	0.047886283
1422	0.050436165
1423	0.053004305
1424	0.055586742
1425	0.058157202
1426	0.060691932
1427	0.063266166
1428	0.065974096
1429	0.068667537
1430	0.071237732
1431	0.073684575
1432	0.076050908
1433	0.078335814
1434	0.080596088
1435	0.082780983
1436	0.084953834
1437	0.087026312
1438	0.0889967
1439	0.090775846
1440	0.092403169
1441	0.093857105
1442	0.095236972
1443	0.096442445
1444	0.097537144
1445	0.098456826
1446	0.099295796
1447	0.099904091
1448	0.10028269
1449	0.10043634
1450	0.1005305
1451	0.10047173
1452	0.10035764
1453	0.10000107
1454	0.099365118
1455	0.098494487
1456	0.097593269
1457	0.09654476
1458	0.095405055
1459	0.09404918
1460	0.0924904
1461	0.09076932
1462	0.089055698
1463	0.087213272
1464	0.085233331
1465	0.083103785
1466	0.080903628
1467	0.078628966
1468	0.076375166
1469	0.074021637
1470	0.071514532
1471	0.068918478
1472	0.066343261
1473	0.063771496
1474	0.061232084
1475	0.058663885
1476	0.056025095
1477	0.053378704
1478	0.050767859
1479	0.04820661
1480	0.045714393
1481	0.043270742
1482	0.040815596
1483	0.038399519
1484	0.03604062
1485	0.033759386
1486	0.03153462
1487	0.029356083
1488	0.027157308
1489	0.025048957
1490	0.023060393
1491	0.021220081
1492	0.019510001
1493	0.017893594
1494	0.016231038
1495	0.01464427
1496	0.013177103
1497	0.011862119
1498	0.010666193
1499	0.0095363702
1500	0.0083481275
1501	0.0072328507
1502	0.0062417787
1503	0.0053562092
1504	0.0045090469
1505	0.003725908
1506	0.0029599258
1507	0.0022810167
1508	0.0016844107
1509	0.0011909104
1510	0.00078805862
1511	0.00043688326
1512	3.6742787e-05
1513	-0.00035997344
1514	-0.00076264027
1515	-0.0010668503
1516	-0.0012014963
1517	-0.0012517777
1518	-0.0013245262
1519	-0.0014140162
1520	-0.0015678938
1521	-0.0017087543
1522	-0.0017769823
1523	-0.0018041217
1524	-0.0018427092
1525	-0.0018572512
1526	-0.0018259572
1527	-0.0017653828
1528	-0.0017248586
1529	-0.0016948448
1530	-0.0016940049
1531	-0.0016325154
1532	-0.0014339706
1533	-0.0012048878
1534	-0.0010556361
1535	-0.0009559406
1536	-0.00088774143
1537	-0.00083372481
1538	-0.00077421791
1539	-0.00073224448
1540	-0.00073696501
1541	-0.0007066044
1542	-0.00056780032
1543	-0.00038681764
1544	-0.00022441383
1545	-0.000111223
1546	-9.3419104e-05
1547	-0.00010289933
1548	-7.8530048e-05
1549	-3.1040749e-05
1550	3.8172957e-05
1551	0.00012038443
1552	0.00019552814
1553	0.00027478582
1554	0.00038088317
1555	0.00045220392
1556	0.00040361953
1557	0.00033212325
1558	0.00034132403
1559	0.00041769816
1560	0.00055991586
1561	0.00065477345
1562	0.00059105332
1563	0.00048291549
1564	0.0004301169
1565	0.00039535693
1566	0.00035467053
1567	0.00032300858
1568	0.00031344106
1569	0.00032223965
1570	0.00033635251
1571	0.00032678739
1572	0.00026663508
1573	0.00019469675
1574	0.00014239552
1575	9.4432516e-05
1576	4.5154716e-05
1577	-3.76385e-06
1578	-6.204223e-05
1579	-0.0001149219
1580	-0.00016178669
1581	-0.00017923621
1582	-0.00012938204
1583	-9.2198611e-05
1584	-0.00015628969
1585	-0.00027655475
1586	-0.00041936016
1587	-0.00051867329
1588	-0.00051031172
1589	-0.00046541741
1590	-0.00045273205
1591	-0.00044539704
1592	-0.00044520834
1593	-0.00043933624
1594	-0.00044968559
1595	-0.00040362772
1596	-0.00024708087
1597	-2.2277895e-06
1598	0.00029381367
1599	0.00057474647
1600	0.0007315447
1601	0.00088912916
1602	0.001141619
1603	0.0014751742
1604	0.0018450105
1605	0.0022728598
1606	0.0027414816
1607	0.0032945191
1608	0.0039061816
1609	0.004578197
1610	0.0052665365
1611	0.0060402557
1612	0.0068863207
1613	0.0078322171
1614	0.0088594277
1615	0.0099836077
1616	0.011137142
1617	0.012360615
1618	0.013640446
1619	0.015014689
1620	0.016428677
1621	0.017941312
1622	0.019577041
1623	0.021317871
1624	0.023078459
1625	0.0248406
1626	0.02655758
1627	0.028315262
1628	0.030162181
1629	0.032031401
1630	0.033856105
1631	0.035697124
1632	0.037602016
1633	0.039515437
1634	0.041407778
1635	0.043234967
1636	0.044981743
1637	0.046649196
1638	0.048301943
1639	0.049856584
1640	0.051335585
1641	0.052642144
1642	0.053754611
1643	0.054722221
1644	0.055719233
1645	0.056620988
1646	0.057440145
1647	0.058033654
1648	0.058390455
1649	0.05853979
1650	0.058657912
1651	0.058581645
1652	0.058307504
1653	0.05782518
1654	0.057263681
1655	0.056570733
1656	0.055840917
1657	0.054926462
1658	0.05382689
1659	0.0525233
1660	0.051096757
1661	0.049533794
1662	0.047939
1663	0.046273564
1664	0.044573059
1665	0.042813877
1666	0.041043778
1667	0.03921877
1668	0.03730897
1669	0.035356492
1670	0.033429195
1671	0.031552265
1672	0.029752585
1673	0.027962738
1674	0.026108004
1675	0.024273968
1676	0.022498271
1677	0.020795273
1678	0.019160506
1679	0.017594138
1680	0.016035773
1681	0.014548393
1682	0.013137948
1683	0.011833366
1684	0.010591448
1685	0.0094420213
1686	0.0083544631
1687	0.0073684965
1688	0.0064542678
1689	0.0056027271
1690	0.0047483586
1691	0.0039585336
1692	0.0032257411
1693	0.002593023
1694	0.0020536333
1695	0.0016126592
1696	0.0012162915
1697	0.00087373783
1698	0.00054400192
1699	0.00025691025
1700	-4.267278e-06
1701	-0.00022438306
1702	-0.00040964949
1703	-0.00055968824
1704	-0.0007196562
1705	-0.0008398287
1706	-0.00089257361
1707	-0.0008810196
1708	-0.00082875628
1709	-0.0007831697
1710	-0.00079495006
1711	-0.00083325978
1712	-0.00090477009
1713	-0.00095309087
1714	-0.00091018532
1715	-0.00080792284
1716	-0.00068872536
1717	-0.00059317934
1718	-0.00057598397
1719	-0.00055651453
1720	-0.00047324169
1721	-0.00036347294
1722	-0.00025076711
1723	-0.00014142621
1724	-5.811173e-05
1725	2.2287854e-05
1726	0.00013290445
1727	0.00023653602
1728	0.00028719924
1729	0.00032135042
1730	0.00038558297
1731	0.00047438522
1732	0.00057310001
1733	0.00065959338
1734	0.00070698956
1735	0.0007842108
1736	0.00095314255
1737	0.0011322756
1738	0.0012379147
1739	0.0013214243
1740	0.001442742
1741	0.0015591862
1742	0.0016363673
1743	0.0016570436
1744	0.0015862821
1745	0.0015693906
1746	0.0017618698
1747	0.0020143102
1748	0.0021858681
1749	0.0022793373
1750	0.0022823328
1751	0.0022801567
1752	0.0023547131
1753	0.002440854
1754	0.0025075331
1755	0.0025664261
1756	0.0025989816
1757	0.0026392752
1758	0.0027303013
1759	0.0028536201
1760	0.0029864411
1761	0.0030936731
1762	0.0031456596
1763	0.0031824673
1764	0.0032294998
1765	0.0032847305
1766	0.003362015
1767	0.0034570607
1768	0.0035509881
1769	0.0036463226
1770	0.0037496827
1771	0.0038604238
1772	0.0039719374
1773	0.0040638387
1774	0.0041241779
1775	0.0041784458
1776	0.0042475702
1777	0.0043187855
1778	0.004395134
1779	0.0044663641
1780	0.0045178442
1781	0.004555315
1782	0.0045687063
1783	0.0046198538
1784	0.0047766798
1785	0.0049649882
1786	0.0051267908
1787	0.0052161069
1788	0.0051820078
1789	0.005106345
1790	0.005065991
1791	0.0050706208
1792	0.0051400024
1793	0.0052564466
1794	0.0054014936
1795	0.0055416755
1796	0.0056358537
1797	0.005683362
1798	0.0057062843
1799	0.0056949279
1800	0.0056492928
